timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,date
5005,181,287,-9786,4,-1,-7,03/03/2022 11:17:15
5006,191,291,-9777,3,0,-7,03/03/2022 11:17:15
5007,162,263,-9844,4,-1,-7,03/03/2022 11:17:15
5008,143,287,-9801,5,-1,-6,03/03/2022 11:17:15
5009,172,291,-9772,6,-2,-7,03/03/2022 11:17:15
5010,153,306,-9834,4,-1,-7,03/03/2022 11:17:15
5011,172,287,-9801,6,-1,-7,03/03/2022 11:17:15
5012,177,296,-9829,7,-2,-7,03/03/2022 11:17:15
5013,153,296,-9815,4,-2,-7,03/03/2022 11:17:15
5014,191,296,-9786,3,0,-7,03/03/2022 11:17:15
5015,177,291,-9810,6,-2,-7,03/03/2022 11:17:15
5016,153,282,-9753,4,-1,-7,03/03/2022 11:17:15
5017,148,282,-9781,5,-1,-7,03/03/2022 11:17:15
5018,162,306,-9834,2,-1,-7,03/03/2022 11:17:15
5019,172,267,-9815,6,-2,-6,03/03/2022 11:17:15
5020,162,287,-9834,6,-2,-6,03/03/2022 11:17:15
5021,129,272,-9815,4,-1,-7,03/03/2022 11:17:16
5022,172,267,-9824,7,-3,-6,03/03/2022 11:17:16
5023,172,291,-9844,5,-2,-7,03/03/2022 11:17:16
5024,172,296,-9796,1,-1,-7,03/03/2022 11:17:16
5025,162,296,-9762,4,-1,-6,03/03/2022 11:17:16
5026,181,296,-9820,7,-1,-7,03/03/2022 11:17:16
5027,172,287,-9786,3,-1,-7,03/03/2022 11:17:16
5028,167,282,-9777,6,-1,-7,03/03/2022 11:17:16
5029,167,291,-9815,4,0,-7,03/03/2022 11:17:16
5030,143,282,-9801,6,-2,-7,03/03/2022 11:17:16
5031,157,315,-9829,3,-1,-7,03/03/2022 11:17:16
5032,172,287,-9844,3,-1,-7,03/03/2022 11:17:16
5033,172,277,-9786,5,0,-7,03/03/2022 11:17:16
5034,186,272,-9805,4,-2,-7,03/03/2022 11:17:16
5035,167,272,-9824,5,-1,-7,03/03/2022 11:17:16
5036,172,287,-9757,6,-2,-6,03/03/2022 11:17:16
5037,157,306,-9791,6,-1,-7,03/03/2022 11:17:16
5038,153,287,-9824,5,-1,-6,03/03/2022 11:17:16
5039,186,282,-9777,3,0,-6,03/03/2022 11:17:16
5040,148,263,-9853,2,-1,-7,03/03/2022 11:17:16
5041,167,291,-9805,3,0,-7,03/03/2022 11:17:17
5042,186,296,-9810,5,-1,-7,03/03/2022 11:17:17
5043,186,296,-9839,6,-2,-7,03/03/2022 11:17:17
5044,172,311,-9753,3,0,-7,03/03/2022 11:17:17
5045,181,301,-9786,4,0,-7,03/03/2022 11:17:17
5046,153,287,-9801,3,0,-6,03/03/2022 11:17:17
5047,162,282,-9786,5,-1,-7,03/03/2022 11:17:17
5048,148,320,-9781,6,-1,-7,03/03/2022 11:17:17
5049,157,287,-9820,6,-2,-6,03/03/2022 11:17:17
5050,162,296,-9805,2,-1,-7,03/03/2022 11:17:17
5051,153,306,-9863,3,-1,-7,03/03/2022 11:17:17
5052,157,282,-9805,6,-2,-6,03/03/2022 11:17:17
5053,177,287,-9820,4,-1,-6,03/03/2022 11:17:17
5054,153,287,-9839,6,-2,-7,03/03/2022 11:17:17
5055,177,306,-9748,3,-1,-7,03/03/2022 11:17:17
5056,162,306,-9772,5,-1,-7,03/03/2022 11:17:17
5057,157,306,-9829,3,-2,-7,03/03/2022 11:17:17
5058,167,267,-9753,6,-2,-7,03/03/2022 11:17:17
5059,153,306,-9839,2,0,-7,03/03/2022 11:17:17
5060,177,296,-9829,2,-1,-7,03/03/2022 11:17:17
5061,153,282,-9801,4,-1,-6,03/03/2022 11:17:18
5062,157,325,-9834,2,-1,-6,03/03/2022 11:17:18
5063,172,282,-9824,5,-2,-7,03/03/2022 11:17:18
5064,162,296,-9796,6,-2,-6,03/03/2022 11:17:18
5065,167,277,-9805,3,-1,-7,03/03/2022 11:17:18
5066,181,272,-9757,7,-2,-7,03/03/2022 11:17:18
5067,162,272,-9786,4,0,-7,03/03/2022 11:17:18
5068,172,267,-9781,3,-1,-7,03/03/2022 11:17:18
5069,157,287,-9777,4,-1,-6,03/03/2022 11:17:18
5070,157,301,-9844,5,-1,-6,03/03/2022 11:17:18
5071,157,287,-9815,2,-1,-7,03/03/2022 11:17:18
5072,181,296,-9777,5,-1,-7,03/03/2022 11:17:18
5073,186,306,-9820,5,-1,-7,03/03/2022 11:17:18
5074,162,282,-9829,5,-1,-7,03/03/2022 11:17:18
5075,200,306,-9786,5,-1,-7,03/03/2022 11:17:18
5076,191,296,-9824,4,-1,-6,03/03/2022 11:17:18
5077,162,301,-9801,3,0,-7,03/03/2022 11:17:18
5078,162,301,-9777,4,0,-7,03/03/2022 11:17:18
5079,153,287,-9791,3,-1,-6,03/03/2022 11:17:18
5080,177,296,-9810,4,-1,-6,03/03/2022 11:17:18
5081,191,291,-9853,3,-1,-7,03/03/2022 11:17:19
5082,162,291,-9839,6,-2,-7,03/03/2022 11:17:19
5083,157,272,-9777,4,-1,-6,03/03/2022 11:17:19
5084,196,306,-9848,7,-2,-7,03/03/2022 11:17:19
5085,177,267,-9796,5,-1,-7,03/03/2022 11:17:19
5086,172,258,-9762,4,-1,-7,03/03/2022 11:17:19
5087,186,301,-9810,6,-2,-7,03/03/2022 11:17:19
5088,148,306,-9781,4,-1,-6,03/03/2022 11:17:19
5089,172,287,-9777,3,-1,-7,03/03/2022 11:17:19
5090,172,301,-9820,5,-1,-7,03/03/2022 11:17:19
5091,162,287,-9801,6,-1,-7,03/03/2022 11:17:19
5092,181,291,-9829,6,-2,-7,03/03/2022 11:17:19
5093,148,306,-9824,3,-1,-7,03/03/2022 11:17:19
5094,181,272,-9791,5,-1,-7,03/03/2022 11:17:19
5095,181,277,-9839,3,0,-6,03/03/2022 11:17:19
5096,172,287,-9805,3,0,-6,03/03/2022 11:17:19
5097,172,287,-9786,5,0,-7,03/03/2022 11:17:19
5098,148,258,-9810,4,-1,-6,03/03/2022 11:17:19
5099,153,282,-9772,3,-1,-7,03/03/2022 11:17:19
5100,172,296,-9839,4,-1,-7,03/03/2022 11:17:19
5101,162,272,-9858,4,-1,-7,03/03/2022 11:17:20
5102,153,282,-9796,4,-1,-7,03/03/2022 11:17:20
5103,191,282,-9839,6,-2,-7,03/03/2022 11:17:20
5104,167,311,-9853,5,-2,-7,03/03/2022 11:17:20
5105,162,267,-9762,4,-1,-7,03/03/2022 11:17:20
5106,162,263,-9796,6,-2,-7,03/03/2022 11:17:20
5107,162,267,-9796,4,-1,-6,03/03/2022 11:17:20
5108,196,263,-9757,5,0,-7,03/03/2022 11:17:20
5109,162,291,-9815,6,-2,-6,03/03/2022 11:17:20
5110,167,253,-9777,3,-1,-7,03/03/2022 11:17:20
5111,172,291,-9844,2,0,-7,03/03/2022 11:17:20
5112,181,287,-9853,4,-2,-6,03/03/2022 11:17:20
5113,177,267,-9786,8,-2,-7,03/03/2022 11:17:20
5114,177,296,-9796,3,0,-6,03/03/2022 11:17:20
5115,167,287,-9839,5,0,-7,03/03/2022 11:17:20
5116,205,282,-9767,7,-1,-7,03/03/2022 11:17:20
5117,177,263,-9810,4,-1,-7,03/03/2022 11:17:20
5118,138,315,-9805,3,0,-7,03/03/2022 11:17:20
5119,196,291,-9767,6,0,-7,03/03/2022 11:17:20
5120,172,306,-9824,4,-2,-7,03/03/2022 11:17:20
5121,167,301,-9786,4,-1,-7,03/03/2022 11:17:21
5122,167,287,-9805,5,-1,-7,03/03/2022 11:17:21
